hour_of_year,temperature_in,day_of_year
3578,71.7794846547619,150
3579,71.2625730178572,150
3580,70.6421684345238,150
3581,70.2028172142857,150
3582,70.0279755654762,150
3583,69.8415838392857,150
3584,69.9755402857143,150
3585,70.1929606071429,150
3586,70.3277661488095,150
3587,70.5660880119048,150
3588,71.01127075,150
3589,71.8525452916667,150
3590,73.3123824055555,150
3591,73.7299751666667,150
3592,74.1395450055556,150
3593,74.6020059611111,150
3594,74.9834388388889,150
3595,75.0106472,150
3596,74.9052633166667,150
3597,74.0611982333333,150
3598,73.4410660833333,150
3599,73.07127665,150
3600,72.3717665388889,150
3601,71.7958022222222,151
3602,71.4326753222222,151
3603,71.00818745,151
3604,70.4996432555556,151
3605,70.0777862777778,151
3606,69.9865553611111,151
3607,69.7749022944444,151
3608,69.7127329111111,151
3609,69.70743525,151
3610,69.6955081,151
3611,69.65518595,151
3612,70.0102883722222,151
3613,70.3422449,151
3614,70.5717790944445,151
3615,70.7603604888889,151
3616,70.9450234166667,151
3617,71.0580285944445,151
3618,71.3178247555556,151
3619,71.6647224388889,151
3620,71.6749269388889,151
3621,71.60604695,151
3622,70.9453987333333,151
3623,70.4272786888889,151
3624,70.0777286,151
3625,69.6750733833333,152
3626,69.3495128166667,152
3627,69.1421653444445,152
3628,68.7781641555556,152
3629,68.4836824722222,152
3630,68.54002815,152
3631,68.3313118333333,152
3632,68.3693540944445,152
3633,68.3665808,152
3634,68.4807716333333,152
3635,68.6724968277778,152
3636,69.0715123277778,152
3637,69.5261345111111,152
3638,70.0557018944444,152
3639,70.5145789111111,152
3640,70.8579512055556,152
3641,71.2284114388889,152
3642,71.4903188722222,152
3643,71.8979181666667,152
3644,72.3819885666667,152
3645,72.28961755,152
3646,71.7386503222222,152
3647,70.8991710833333,152
3648,70.2545335833333,152
3649,69.8362288666667,153
3650,69.7018961666667,153
3651,69.4582644944444,153
3652,68.9540572888889,153
3653,68.5903520666667,153
3654,68.2362821833333,153
3655,68.0953427611111,153
3656,67.8311637777778,153
3657,67.8044795722222,153
