hour_of_year,temperature,day_of_year
3284,71.21802535243056,137
3285,71.07378771267362,137
3286,70.79729022743054,137
3287,70.38052701759783,137
3288,70.06498616578945,137
3289,69.64905704122806,138
3290,69.19101444561402,138
3291,68.75675362765955,138
3292,68.35197376595744,138
3293,67.94292131274801,138
3294,67.78615045399306,138
3295,67.87328222743055,138
3296,68.13828103732638,138
3297,68.32037007266862,138
3298,68.55958196411486,138
3299,68.87131082368423,138
3300,69.28157365614032,138
3301,69.7165788245614,138
3302,70.21531510416665,138
3303,70.67154170225696,138
3304,71.13065143055555,138
3305,71.68976086111111,138
3306,72.05324096440974,138
3307,72.33127008593749,138
3308,72.40398720486114,138
3309,72.22145810850694,138
3310,71.90576990711806,138
3311,71.51960541228068,138
3312,71.06246631947364,138
3313,70.64603979432627,139
3314,70.11078966935483,139
3315,69.6754805546595,139
3316,69.14621172222223,139
3317,68.57733709308512,139
3318,68.23493107358158,139
3319,68.1259547570922,139
3320,68.18429794858156,139
3321,68.3736828927305,139
3322,68.70204733776595,139
3323,69.19727467243105,139
3324,69.86708719210529,139
3325,70.58140846993622,139
3326,71.19430525427141,139
3327,71.76338448581559,139
3328,72.37723504432626,139
3329,73.08029409050181,139
3330,73.48574885283686,139
3331,73.76216095701756,139
3332,73.71616527456139,139
3333,73.47970744895834,139
3334,73.23386455694445,139
3335,72.91116777105265,139
3336,72.46414675175436,139
3337,72.02486077982456,140
3338,71.59926222368422,140
3339,71.12130360719297,140
3340,70.675158195614,140
3341,70.25545179035088,140
3342,69.88030706929824,140
3343,69.59578482017544,140
3344,69.50695286578944,140
3345,69.66739297017544,140
3346,69.98010535263157,140
3347,70.2774876219298,140
3348,70.60998054875888,140
3349,71.0064111897163,140
3350,71.5807261524823,140
3351,72.1895877597518,140
3352,72.70912545263157,140
3353,73.25515366228068,140
3354,73.68130477877196,140
3355,74.05441507712766,140
3356,74.05546321808511,140
3357,73.83966579078016,140
3358,73.50334737322694,140
3359,73.12167622759857,140
3360,72.62060815949825,140
3361,72.0554588405018,141
3362,71.51261688978498,141
3363,70.95927867582742,141
3364,70.39799968085104,141
3365,69.84756391046099,141
3366,69.34779766134756,141
3367,69.06611210573476,141
3368,69.02714261021507,141
3369,69.31595130824373,141
3370,69.71378776164876,141
3371,70.15425707149592,141
3372,70.77656414964156,141
3373,71.41217660627238,141
3374,72.22053889784944,141
3375,72.97363434308507,141
3376,73.61220090190061,141
3377,74.34545229035089,141
3378,75.01603143663198,141
3379,75.4655220329861,141
3380,75.5204149505209,141
3381,75.32678874547553,141
3382,74.98416278859649,141
3383,74.56446824473687,141
3384,74.10568589095742,141
3385,73.58272988475177,142
3386,73.02244598847521,142
3387,72.41375665793781,142
3388,71.70548088978494,142
3389,71.09048237275987,142
3390,70.5715650905797,142
3391,70.25892944365943,142
3392,70.27543975271739,142
3393,70.5660986815738,142
3394,70.94192904184398,142
3395,71.49932372360448,142
3396,72.10703526929824,142
3397,72.90201722982452,142
3398,73.7627752385965,142
3399,74.500747027193,142
3400,75.15460798947367,142
3401,75.91013644649124,142
3402,76.53083247807015,142
3403,76.80298842894737,142
3404,76.9366174982456,142
3405,76.73659560614031,142
3406,76.32130051929825,142
3407,75.82521968771931,142
3408,75.2987030026316,142
3409,74.62268626507088,143
3410,74.02753635815601,143
3411,73.48001443794328,143
3412,72.94029233113632,143
3413,72.47103758738601,143
3414,71.96351882890072,143
3415,71.60068811790781,143
3416,71.45589608890576,143
3417,71.61486823483708,143
3418,71.95754549290778,143
3419,72.42144259219856,143
3420,73.00220569237587,143
3421,73.60871278634751,143
3422,74.23052538120565,143
3423,74.79030262246708,143
3424,75.24397649641575,143
3425,75.57232641935482,143
3426,75.72491875627239,143
3427,75.71039441312058,143
3428,75.59662570789473,143
3429,75.16991660438595,143
3430,74.7203656473684,143
3431,74.28478946549707,143
3432,73.78417928191492,143
3433,73.21402004749103,144
3434,72.6277405188172,144
3435,72.04354804390682,144
3436,71.43439719582868,144
3437,70.80901838421056,144
3438,70.33508219385963,144
3439,70.0554565157895,144
3440,69.89472029649122,144
3441,69.85991999561404,144
3442,69.97622341948289,144
3443,70.09493795701755,144
3444,70.37674815964914,144
3445,70.72065138157897,144
3446,71.11152771403508,144
3447,71.42687894035089,144
3448,71.72817888947367,144
3449,72.07396388947369,144
3450,72.4783678359649,144
3451,72.82767907982456,144
3452,72.86619486543862,144
3453,72.68868949736843,144
3454,72.42057744503543,144
3455,72.05131680496456,144
3456,71.62336919503548,144
3457,71.15709489179181,145
3458,70.59459741400707,145
3459,70.05638132712767,145
3460,69.55175079875885,145
3461,69.09065139273049,145
3462,68.79749038130686,145
3463,68.67843800417933,145
3464,68.63400275975175,145
3465,68.94895475975176,145
3466,69.13720117109935,145
3467,69.40787244769501,145
3468,69.76694991755319,145
3469,70.16383336081557,145
3470,70.66351298333332,145
3471,71.16456555502394,145
3472,71.75557140087719,145
3473,72.4718848776596,145
3474,73.05028,145
3475,73.37317817464539,145
3476,73.31027937978725,145
3477,73.09149686258866,145
3478,72.74383273528369,145
3479,72.37982270519716,145
3480,71.91067410842294,145
3481,71.46602750362317,146
3482,70.97063986684783,146
3483,70.48171650996377,146
