zipcode,cooling_zone,heating_zone,state,city,latitude,longitude,elevation_ft,hdd,cdd
59082,2,2,MT,BIG TIMBER,45.8328,-109.9503,"4,100","6,995",408
59050,2,3,MT,WYOLA 1 SW,45.1217,-107.4061,"3,730","7,512",373
59847,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59460,2,2,MT,GERALDINE,47.6014,-110.2669,"3,145","7,101",448
59537,2,3,MT,PORT OF MORGAN,48.9978,-107.8331,"2,830","8,711",370
59740,1,3,MT,VIRGINIA CITY,45.2925,-111.9481,"5,773","8,100",147
59740,1,3,MT,VIRGINIA CITY,45.2925,-111.9481,"5,773","8,100",147
59052,1,3,MT,RED LODGE,45.1897,-109.2861,"5,829","8,297",159
59052,1,3,MT,RED LODGE,45.1897,-109.2861,"5,829","8,297",159
59538,2,3,MT,MALTA,48.3589,-107.8714,"2,262","7,771",573
59538,2,3,MT,MALTA,48.3589,-107.8714,"2,262","7,771",573
59741,2,3,MT,BOZEMAN GALLATIN FLD,45.7881,-111.1608,"4,427","7,559",368
59741,2,3,MT,BOZEMAN GALLATIN FLD,45.7881,-111.1608,"4,427","7,559",368
59925,1,3,MT,LIBBY 32 SSE,47.9733,-115.2239,"3,465","8,934",26
59053,1,3,MT,LENNEP 5 SW,46.3619,-110.6003,"5,600","9,484",41
59053,1,3,MT,LENNEP 5 SW,46.3619,-110.6003,"5,600","9,484",41
59640,1,3,MT,JACKSON,45.3681,-113.4089,"6,480","10,291",11
59247,2,3,MT,MEDICINE LAKE 3 SE,48.4828,-104.4514,"1,942","9,099",423
59743,1,3,MT,DIVIDE,45.7511,-112.7547,"5,350","8,860",97
59054,3,2,MT,MELSTONE,46.6008,-107.8689,"2,920","6,843",657
59055,1,3,MT,MELVILLE 4 W,46.1047,-110.05,"5,365","8,718",69
59301,3,3,MT,MILES CITY F WILEY FLD,46.4267,-105.8825,"2,624","7,639",731
59333,3,2,MT,FORSYTH,46.2719,-106.6744,"2,515","7,236",600
59343,3,2,MT,BROADUS,45.4442,-105.4072,"3,032","7,215",647
59851,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59801,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59801,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59801,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59802,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59802,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59803,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59803,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59804,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59804,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59806,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59806,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59807,1,3,MT,LINDBERGH LAKE,47.4083,-113.7125,"4,320","8,552",116
59807,1,3,MT,LINDBERGH LAKE,47.4083,-113.7125,"4,320","8,552",116
59808,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59808,2,2,MT,MISSOULA INTL AP,46.9208,-114.0925,"3,192","7,283",331
59812,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59812,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59812,2,2,MT,MISSOULA 2 NE,46.8983,-113.9678,"3,420","7,349",302
59462,1,3,MT,MOCCASIN EXP STN,47.0575,-109.9514,"4,300","7,961",260
59462,1,3,MT,MOCCASIN EXP STN,47.0575,-109.9514,"4,300","7,961",260
59002,2,2,MT,RAPELJE,45.9636,-109.2531,"4,044","7,159",422
59002,2,2,MT,RAPELJE,45.9636,-109.2531,"4,044","7,159",422
59057,3,2,MT,BILLINGS LOGAN INTL AP,45.8069,-108.5422,"3,581","6,781",637
59463,1,3,MT,NEIHART 8 NNW,47.0414,-110.7761,"5,230","8,034",139
59464,1,3,MT,MOCCASIN EXP STN,47.0575,-109.9514,"4,300","7,961",260
59059,2,3,MT,POMPEYS PILLAR 18 N,46.2167,-108.0261,"3,466","7,504",536
59248,2,3,MT,GLASGOW,48.2064,-106.6242,"2,276","8,437",533
59465,1,3,MT,COOKE CITY 2 W,45.0189,-109.955,"7,483","10,994",2
59745,3,1,MT,NORRIS MADISON PH,45.4856,-111.6325,"4,745","5,970",632
59853,1,2,MT,TROUT CREEK RS,47.8669,-115.6278,"2,356","7,213",188
59927,1,3,MT,POLEBRIDGE,48.7647,-114.2842,"3,520","9,340",28
59250,1,3,MT,OPHEIM 12 SSE,48.6956,-106.3153,"2,936","9,998",198
59062,1,3,MT,SONNETTE 2 WNW,45.4183,-105.8683,"3,900","8,393",288
59252,2,3,MT,RAYMOND BORDER STN,48.9975,-104.575,"2,345","9,009",394
59854,1,3,MT,OVANDO 9 SSE,46.8819,-113.0564,"4,325","9,437",47
59855,1,2,MT,POLSON,47.675,-114.1906,"3,010","7,173",275
59856,2,2,MT,HOT SPRINGS,47.6,-114.6833,"2,900","7,180",322
59063,2,2,MT,COLUMBUS,45.6444,-109.2675,"3,602","7,208",349
59253,2,3,MT,SCOBEY 4 NW,48.8306,-105.4758,"2,374","9,203",337
59467,1,3,MT,GIBSON DAM,47.6017,-112.7536,"4,590","8,590",59
59858,1,3,MT,PHILIPSBURG RS,46.3158,-113.3,"5,270","8,327",65
59859,2,2,MT,THOMPSON FALLS PH,47.5933,-115.3594,"2,380","6,282",453
59254,2,3,MT,PLENTYWOOD,48.775,-104.5678,"2,048","8,852",446
59344,2,3,MT,PLEVNA,46.4178,-104.5164,"2,780","8,128",533
59860,1,2,MT,POLSON,47.675,-114.1906,"3,010","7,173",275
59064,3,2,MT,BILLINGS LOGAN INTL AP,45.8069,-108.5422,"3,581","6,781",637
59064,3,2,MT,BILLINGS LOGAN INTL AP,45.8069,-108.5422,"3,581","6,781",637
59747,1,3,MT,PONY,45.6572,-111.8986,"5,590","8,277",142
59255,2,3,MT,WOLF POINT INTL AP,48.0944,-105.5744,"1,986","8,774",449
59468,2,3,MT,GREAT FALLS WFO,47.4597,-111.3847,"3,705","7,519",315
59065,1,3,MT,BIG SKY 2WNW,45.2769,-111.3242,"6,590","9,938",11
59065,1,3,MT,BIG SKY 2WNW,45.2769,-111.3242,"6,590","9,938",11
59066,2,2,MT,JOLIET,45.4731,-109.0097,"3,848","7,371",399
59748,1,3,MT,DIVIDE,45.7511,-112.7547,"5,350","8,860",97
59067,2,2,MT,RAPELJE,45.9636,-109.2531,"4,044","7,159",422
59256,2,3,MT,RAYMOND BORDER STN,48.9975,-104.575,"2,345","9,009",394
59469,1,3,MT,NEIHART 8 NNW,47.0414,-110.7761,"5,230","8,034",139
59068,1,3,MT,RED LODGE,45.1897,-109.2861,"5,829","8,297",159
59068,1,3,MT,RED LODGE,45.1897,-109.2861,"5,829","8,297",159
59257,2,3,MT,REDSTONE,48.8197,-104.9428,"2,106","9,307",315
59069,2,2,MT,JOLIET,45.4731,-109.0097,"3,848","7,371",399
59258,2,3,MT,PLENTYWOOD,48.775,-104.5678,"2,048","8,852",446
59930,1,3,MT,POLEBRIDGE,48.7647,-114.2842,"3,520","9,340",28
59259,2,3,MT,BLOOMFIELD 5 NNE,47.4694,-104.895,"2,673","8,592",371
59240,1,3,MT,OPHEIM 12 SSE,48.6956,-106.3153,"2,936","9,998",198
59240,1,3,MT,OPHEIM 12 SSE,48.6956,-106.3153,"2,936","9,998",198
59260,1,3,MT,OPHEIM 10 N,48.9989,-106.38,"2,878","9,518",241
59642,1,3,MT,LENNEP 5 SW,46.3619,-110.6003,"5,600","9,484",41
59013,2,2,MT,JOLIET,45.4731,-109.0097,"3,848","7,371",399
59070,1,2,MT,NYE 2,45.435,-109.8081,"4,840","7,062",208
59070,1,2,MT,NYE 2,45.435,-109.8081,"4,840","7,062",208
59864,1,2,MT,POLSON,47.675,-114.1906,"3,010","7,173",275
59071,1,3,MT,RED LODGE,45.1897,-109.2861,"5,829","8,297",159
59071,1,3,MT,RED LODGE,45.1897,-109.2861,"5,829","8,297",159
59347,3,3,MT,MILES CITY F WILEY FLD,46.4267,-105.8825,"2,624","7,639",731
59072,3,2,MT,ROUNDUP,46.4414,-108.5397,"3,193","6,607",606
59072,3,2,MT,ROUNDUP,46.4414,-108.5397,"3,193","6,607",606
59073,3,2,MT,ROUNDUP,46.4414,-108.5397,"3,193","6,607",606
59073,3,2,MT,ROUNDUP,46.4414,-108.5397,"3,193","6,607",606
59471,1,3,MT,LEWISTOWN MUNI AP,47.0492,-109.4578,"4,145","8,199",210
59540,1,3,MT,CHESTER,48.5153,-110.9711,"3,132","8,682",285
59074,1,2,MT,BARBER,46.3108,-109.3719,"3,730","7,405",259
59261,2,3,MT,SACO 1 NNW,48.4661,-107.3528,"2,185","8,593",382
59865,2,2,MT,SAINT IGNATIUS,47.315,-114.0983,"2,915","6,799",310
59865,2,2,MT,SAINT IGNATIUS,47.315,-114.0983,"2,915","6,799",310
59830,1,3,ID,MULLAN PASS VOR/DME,47.4569,-115.645,"6,028","9,950",84
59842,1,3,MT,LINDBERGH LAKE,47.4083,-113.7125,"4,320","8,552",116
59866,1,3,MT,HAUGAN 1 W,47.3889,-115.4225,"3,160","8,514",74
59866,1,3,MT,HAUGAN 1 W,47.3889,-115.4225,"3,160","8,514",74
59867,1,2,ID,MULLAN,47.4714,-115.8,"3,296","7,340",160
59075,3,2,MT,YELLOWTAIL DAM,45.3128,-107.9383,"3,305","6,495",650
59472,1,3,MT,GREAT FALLS INTL AP,47.4733,-111.3822,"3,664","7,726",297
59472,1,3,MT,GREAT FALLS INTL AP,47.4733,-111.3822,"3,664","7,726",297
59077,3,2,MT,MOSBY 4 ENE,47.0219,-107.8225,"2,910","7,039",635
59262,3,3,MT,SAVAGE,47.4536,-104.3378,"1,975","7,746",635
59263,2,3,MT,SCOBEY 4 NW,48.8306,-105.4758,"2,374","9,203",337
59263,2,3,MT,SCOBEY 4 NW,48.8306,-105.4758,"2,374","9,203",337
59868,1,3,MT,SEELEY LAKE RS,47.2142,-113.5203,"4,100","8,456",120
59868,1,3,MT,SEELEY LAKE RS,47.2142,-113.5203,"4,100","8,456",120
59078,1,2,MT,BARBER,46.3108,-109.3719,"3,730","7,405",259
59461,2,3,MT,JOPLIN,48.5617,-110.7669,"3,323","8,301",304
59474,1,3,MT,SHELBY,48.5042,-111.8553,"3,325","8,023",243
59474,1,3,MT,SHELBY,48.5042,-111.8553,"3,325","8,023",243
59079,2,2,MT,HUNTLEY EXP STN,45.9228,-108.2444,"3,034","7,276",465
59749,1,3,MT,ENNIS,45.3394,-111.7111,"4,953","8,124",104
59270,3,3,MT,SIDNEY,47.7283,-104.1467,"1,931","7,675",618
59477,1,2,MT,SUN RIVER 4 S,47.4778,-111.7406,"3,600","7,492",226
59932,1,3,MT,HUNGRY HORSE DAM,48.3425,-114.0217,"3,160","7,837",275
59479,1,3,MT,MOCCASIN EXP STN,47.0575,-109.9514,"4,300","7,961",260
59479,1,3,MT,MOCCASIN EXP STN,47.0575,-109.9514,"4,300","7,961",260
59870,1,2,MT,WESTERN AG RSCH CTR,46.3286,-114.0836,"3,597","7,466",208
59480,1,3,MT,RAYNESFORD 2 NNW,47.2972,-110.7456,"4,215","7,569",256
59933,1,3,MT,OLNEY,48.5497,-114.5739,"3,165","9,191",61
59871,1,3,MT,JACKSON,45.3681,-113.4089,"6,480","10,291",11
59083,3,2,MT,MELSTONE,46.6008,-107.8689,"2,920","6,843",657
59482,1,3,MT,SWEETGRASS,48.9972,-111.9642,"3,510","8,457",248
59483,1,2,MT,SUN RIVER 4 S,47.4778,-111.7406,"3,600","7,492",226
59872,2,2,MT,SUPERIOR,47.1928,-114.8903,"2,710","6,710",363
59484,1,3,MT,SUNBURST 8 E,48.8869,-111.7275,"3,700","8,193",260
59349,3,3,MT,TERRY,46.7939,-105.3022,"2,248","8,074",603
59873,2,2,MT,THOMPSON FALLS PH,47.5933,-115.3594,"2,380","6,282",453
59873,2,2,MT,THOMPSON FALLS PH,47.5933,-115.3594,"2,380","6,282",453
59873,2,2,MT,THOMPSON FALLS PH,47.5933,-115.3594,"2,380","6,282",453
59873,2,2,MT,THOMPSON FALLS PH,47.5933,-115.3594,"2,380","6,282",453
59752,2,2,MT,TRIDENT,45.9469,-111.4747,"4,036","7,328",357
59752,2,2,MT,TRIDENT,45.9469,-111.4747,"4,036","7,328",357
59641,1,2,MT,CARDWELL,45.8608,-111.9519,"4,270","7,306",247
59641,1,2,MT,CARDWELL,45.8608,-111.9519,"4,270","7,306",247
59643,2,2,MT,TRIDENT,45.9469,-111.4747,"4,036","7,328",357
59644,1,3,MT,TOWNSEND,46.3308,-111.5378,"3,840","7,509",243
59934,1,3,MT,POLEBRIDGE,48.7647,-114.2842,"3,520","9,340",28
59874,2,2,MT,THOMPSON FALLS PH,47.5933,-115.3594,"2,380","6,282",453
59935,1,2,MT,TROY 18 N,48.7167,-115.8833,"2,715","7,271",217
59935,1,2,MT,TROY 18 N,48.7167,-115.8833,"2,715","7,271",217
59542,2,3,MT,TURNER 11N,48.9992,-108.3894,"2,982","8,547",333
59751,1,3,MT,TWIN BRIDGES,45.5472,-112.3261,"4,625","7,923",115
59754,1,3,MT,TWIN BRIDGES,45.5472,-112.3261,"4,625","7,923",115
59085,1,3,MT,MELVILLE 4 W,46.1047,-110.05,"5,365","8,718",69
59485,1,3,MT,GREAT FALLS INTL AP,47.4733,-111.3822,"3,664","7,726",297
59486,1,3,MT,VALIER,48.3089,-112.2511,"3,810","7,764",238
59273,3,3,MT,GLASGOW #2,48.1925,-106.6383,"2,090","8,124",636
59487,1,2,MT,CASCADE 5 S,47.2194,-111.71,"3,360","7,027",293
59875,1,2,MT,WESTERN AG RSCH CTR,46.3286,-114.0836,"3,597","7,466",208
59274,2,3,MT,VIDA 6 NE,47.88,-105.3686,"2,284","8,235",507
59755,1,3,MT,BIG SKY 2WNW,45.2769,-111.3242,"6,590","9,938",11
59351,3,2,MT,BROADUS,45.4442,-105.4072,"3,032","7,215",647
59756,1,3,MT,DEER LODGE 3 W,46.3911,-112.7975,"4,850","8,751",72
59275,2,3,MT,WESTBY,48.8708,-104.05,"2,120","9,704",303
59916,1,3,MT,EAST GLACIER,48.4469,-113.2239,"4,806","9,197",47
59921,1,3,MT,WEST GLACIER,48.5003,-113.9847,"3,154","8,165",123
59921,1,3,MT,WEST GLACIER,48.5003,-113.9847,"3,154","8,165",123
59921,1,3,MT,WEST GLACIER,48.5003,-113.9847,"3,154","8,165",123
59936,1,3,MT,BABB 6 NE,48.9389,-113.3719,"4,300","9,044",44
59936,1,3,MT,BABB 6 NE,48.9389,-113.3719,"4,300","9,044",44
59758,1,3,MT,WEST YELLOWSTONE,44.65,-111.1,"6,659","11,153",6
59758,1,3,MT,WEST YELLOWSTONE,44.65,-111.1,"6,659","11,153",6
59937,1,3,MT,WHITEFISH,48.4081,-114.3594,"3,100","8,400",167
59759,1,2,MT,CARDWELL,45.8608,-111.9519,"4,270","7,306",247
59645,1,3,MT,WHITE SULPHUR SPRNGS 2,46.5436,-110.9,"5,040","8,385",149
59645,1,3,MT,WHITE SULPHUR SPRNGS 2,46.5436,-110.9,"5,040","8,385",149
59276,2,3,MT,BREDETTE,48.5475,-105.2706,"2,638","8,754",446
59544,2,3,MT,FORKS 4 NNE,48.7778,-107.4536,"2,599","8,623",454
59545,1,3,MT,SUNBURST 8 E,48.8869,-111.7275,"3,700","8,193",260
59353,2,3,MT,WIBAUX 2 E,46.9878,-104.1567,"2,696","8,406",427
59760,2,3,MT,BOZEMAN GALLATIN FLD,45.7881,-111.1608,"4,427","7,559",368
59086,1,3,MT,WHITE SULPHUR SPRNGS 2,46.5436,-110.9,"5,040","8,385",149
59489,2,3,MT,WINIFRED,47.5589,-109.3758,"3,243","7,986",351
59058,3,2,MT,MOSBY 4 ENE,47.0219,-107.8225,"2,910","7,039",635
59087,2,2,MT,FLATWILLOW 4 ENE,46.8511,-108.3133,"3,133","7,068",473
59087,2,2,MT,FLATWILLOW 4 ENE,46.8511,-108.3133,"3,133","7,068",473
59761,1,3,MT,JACKSON,45.3681,-113.4089,"6,480","10,291",11
59762,1,3,MT,JACKSON,45.3681,-113.4089,"6,480","10,291",11
59648,1,3,MT,ROGERS PASS 9 NNE,47.19,-112.2906,"4,200","8,062",206
59648,1,3,MT,ROGERS PASS 9 NNE,47.19,-112.2906,"4,200","8,062",206
59201,3,3,MT,WOLF POINT,48.1,-105.6483,"2,090","8,034",674
59088,2,2,MT,BALLANTINE,45.9497,-108.1439,"3,000","7,374",561
59089,2,3,MT,WYOLA 1 SW,45.1217,-107.4061,"3,730","7,512",373
59546,2,3,MT,ROY 8 NE,47.4869,-108.8372,"3,085","7,648",433
59547,2,3,MT,CHINOOK,48.5883,-109.2256,"2,420","8,362",391
59319,2,3,MT,RIDGEWAY 1 S,45.5022,-104.4478,"3,316","8,088",495
83210,1,3,ID,ABERDEEN EXP STN,42.9536,-112.8253,"4,405","7,678",297
83210,1,3,ID,ABERDEEN EXP STN,42.9536,-112.8253,"4,405","7,678",297
83311,2,3,ID,ARBON 2 NW,42.5031,-112.5758,"5,210","7,555",302
83312,2,3,ID,ARBON 2 NW,42.5031,-112.5758,"5,210","7,555",302
83211,2,2,ID,AMERICAN FALLS 6 NE,42.8572,-112.88,"4,415","7,158",378
83211,2,2,ID,AMERICAN FALLS 6 NE,42.8572,-112.88,"4,415","7,158",378
83211,2,2,ID,AMERICAN FALLS 6 NE,42.8572,-112.88,"4,415","7,158",378
83211,2,2,ID,AMERICAN FALLS 6 NE,42.8572,-112.88,"4,415","7,158",378
83211,2,2,ID,AMERICAN FALLS 6 NE,42.8572,-112.88,"4,415","7,158",378
83211,2,2,ID,AMERICAN FALLS 6 NE,42.8572,-112.88,"4,415","7,158",378
83212,2,3,ID,ARBON 2 NW,42.5031,-112.5758,"5,210","7,555",302
83213,2,3,ID,ARCO,43.6356,-113.2989,"5,325","8,009",313
83213,2,3,ID,ARCO,43.6356,-113.2989,"5,325","8,009",313
83213,2,3,ID,ARCO,43.6356,-113.2989,"5,325","8,009",313
83214,1,3,ID,MCCAMMON,42.6447,-112.1919,"4,776","7,719",275
83214,1,3,ID,MCCAMMON,42.6447,-112.1919,"4,776","7,719",275
83214,1,3,ID,MCCAMMON,42.6447,-112.1919,"4,776","7,719",275
83214,1,3,ID,MCCAMMON,42.6447,-112.1919,"4,776","7,719",275
83420,1,3,ID,ASHTON 1N,44.0425,-111.2739,"5,212","8,432",139
83420,1,3,ID,ASHTON 1N,44.0425,-111.2739,"5,212","8,432",139
83420,1,3,ID,ASHTON 1N,44.0425,-111.2739,"5,212","8,432",139
83420,1,3,ID,ASHTON 1N,44.0425,-111.2739,"5,212","8,432",139
83420,1,3,ID,ASHTON 1N,44.0425,-111.2739,"5,212","8,432",139
83217,1,3,ID,GRACE,42.5872,-111.7275,"5,550","8,178",181
83217,1,3,ID,GRACE,42.5872,-111.7275,"5,550","8,178",181
83217,1,3,ID,GRACE,42.5872,-111.7275,"5,550","8,178",181
83217,1,3,ID,GRACE,42.5872,-111.7275,"5,550","8,178",181
83602,2,2,ID,GARDEN VALLEY,44.1011,-115.9694,"3,100","6,843",313
83218,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83313,1,3,ID,FAIRFIELD RS,43.3428,-114.79,"5,065","8,734",173
83313,1,3,ID,FAIRFIELD RS,43.3428,-114.79,"5,065","8,734",173
83313,1,3,ID,FAIRFIELD RS,43.3428,-114.79,"5,065","8,734",173
83313,1,3,ID,FAIRFIELD RS,43.3428,-114.79,"5,065","8,734",173
83215,1,3,ID,IDAHO FALLS 46 W,43.5317,-112.9422,"4,938","8,557",283
83215,1,3,ID,IDAHO FALLS 46 W,43.5317,-112.9422,"4,938","8,557",283
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83221,2,2,ID,BLACKFOOT FIRE DEPT,43.1969,-112.3531,"4,536","7,145",445
83314,3,1,ID,HAGERMAN 2 SW,42.8114,-114.9239,"2,897","5,806",680
83314,3,1,ID,HAGERMAN 2 SW,42.8114,-114.9239,"2,897","5,806",680
83314,3,1,ID,HAGERMAN 2 SW,42.8114,-114.9239,"2,897","5,806",680
83223,1,3,ID,LIFTON PUMPING STN,42.1231,-111.3139,"5,926","8,655",168
83601,1,3,ID,STANLEY RS,44.1708,-114.9272,"6,495","10,796",4
83701,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83702,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83703,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83703,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83704,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83704,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83705,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83706,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83707,3,2,ID,BOISE 7 N,43.7383,-116.2022,"3,885","6,181",665
83708,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83709,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83711,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83712,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83713,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83714,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83714,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83714,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83714,3,1,ID,KUNA,43.4833,-116.4167,"2,690","5,577",727
83715,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83716,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83716,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83716,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83717,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83719,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83720,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83720,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83722,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83722,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83724,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83724,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83725,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83725,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83726,3,2,ID,ARROWROCK DAM,43.5936,-115.9236,"3,235","6,172",729
83726,3,2,ID,ARROWROCK DAM,43.5936,-115.9236,"3,235","6,172",729
83728,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83728,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83729,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83729,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83731,3,2,ID,BOISE 7 N,43.7383,-116.2022,"3,885","6,181",665
83731,3,2,ID,BOISE 7 N,43.7383,-116.2022,"3,885","6,181",665
83732,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83732,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83735,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83735,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83756,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83756,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83799,3,1,ID,BOISE AIR TERMINAL,43.5667,-116.2406,"2,814","5,513",942
83604,3,1,ID,BRUNEAU,42.8819,-115.8017,"2,530","4,831","1,062"
83604,3,1,ID,BRUNEAU,42.8819,-115.8017,"2,530","4,831","1,062"
83604,3,1,ID,BRUNEAU,42.8819,-115.8017,"2,530","4,831","1,062"
83604,3,1,ID,BRUNEAU,42.8819,-115.8017,"2,530","4,831","1,062"
83316,3,2,ID,BUHL #2,42.6006,-114.7453,"3,800","6,347",625
83316,3,2,ID,BUHL #2,42.6006,-114.7453,"3,800","6,347",625
83316,3,2,ID,BUHL #2,42.6006,-114.7453,"3,800","6,347",625
83318,2,2,ID,BURLEY MUNI AP,42.5417,-113.7661,"4,142","6,865",366
83318,2,2,ID,BURLEY MUNI AP,42.5417,-113.7661,"4,142","6,865",366
83318,2,2,ID,BURLEY MUNI AP,42.5417,-113.7661,"4,142","6,865",366
83318,2,2,ID,BURLEY MUNI AP,42.5417,-113.7661,"4,142","6,865",366
83318,2,2,ID,BURLEY MUNI AP,42.5417,-113.7661,"4,142","6,865",366
83605,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83605,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83605,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83605,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83605,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83605,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83606,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83607,3,1,ID,CALDWELL,43.6667,-116.6833,"2,370","5,404",992
83610,3,2,ID,CAMBRIDGE,44.5733,-116.6753,"2,650","6,643",704
83610,3,2,ID,CAMBRIDGE,44.5733,-116.6753,"2,650","6,643",704
83643,2,2,ID,OLA,44.1758,-116.2828,"3,075","6,734",474
83320,1,3,ID,PICABO,43.3111,-114.0742,"4,830","8,365",194
83320,1,3,ID,PICABO,43.3111,-114.0742,"4,830","8,365",194
83462,1,3,ID,SALMON-KSRA,45.1875,-113.9008,"3,931","7,921",268
83611,1,3,ID,CASCADE 1 NW,44.5228,-116.0481,"4,896","8,846",88
